sol,name,udr_image_id,filter_used,comp_quality
959,McamRImage_0482641580-00000-1,57217,0,-85
980,McamRRecoveredProduct_0484504936-37810-1,57217,0,0
980,McamRRecoveredProduct_0484504936-37810-2,57217,NULL,0
959,McamRImage_0482641598-00000-1,57219,0,-85
980,McamRRecoveredProduct_0484504940-45974-1,57219,0,0
980,McamRRecoveredProduct_0484504940-45974-2,57219,NULL,0
959,McamRImage_0482641618-00000-1,57221,0,-85
980,McamRRecoveredProduct_0484504944-31105-1,57221,0,0
980,McamRRecoveredProduct_0484504944-31105-2,57221,NULL,0
959,McamRImage_0482641637-00000-1,57223,0,-85
980,McamRRecoveredProduct_0484504948-38719-1,57223,0,0
980,McamRRecoveredProduct_0484504948-38719-2,57223,NULL,0
959,McamRImage_0482641657-00000-1,57225,0,-85
980,McamRRecoveredProduct_0484504952-59375-1,57225,0,0
980,McamRRecoveredProduct_0484504952-59375-2,57225,NULL,0
959,McamRImage_0482641692-00000-1,57227,0,-85
980,McamRRecoveredProduct_0484504956-47013-1,57227,0,0
980,McamRRecoveredProduct_0484504956-47013-2,57227,NULL,0
959,McamRImage_0482641713-00000-1,57229,0,-85
980,McamRRecoveredProduct_0484504960-55201-1,57229,0,0
980,McamRRecoveredProduct_0484504960-55201-2,57229,NULL,0
959,McamRImage_0482641747-00000-1,57231,0,-85
980,McamRRecoveredProduct_0484504964-43704-1,57231,0,0
980,McamRRecoveredProduct_0484504964-43704-2,57231,NULL,0
959,McamRImage_0482641767-00000-1,57233,0,-85
980,McamRRecoveredProduct_0484504968-38532-1,57233,0,0
980,McamRRecoveredProduct_0484504968-38532-2,57233,NULL,0
959,McamRImage_0482641802-00000-1,57235,0,-85
980,McamRRecoveredProduct_0484504972-40556-1,57235,0,0
980,McamRRecoveredProduct_0484504972-40556-2,57235,NULL,0
980,McamRRecoveredProduct_0484504972-40556-3,57235,NULL,0
959,McamRImage_0482641820-00000-1,57237,0,-85
980,McamRRecoveredProduct_0484504976-39395-1,57237,0,0
980,McamRRecoveredProduct_0484504976-39395-2,57237,NULL,0
959,McamRImage_0482641853-00000-1,57239,0,-85
980,McamRRecoveredProduct_0484504980-39293-1,57239,0,0
980,McamRRecoveredProduct_0484504980-39293-2,57239,NULL,0
959,McamRImage_0482641887-00000-1,57241,0,-85
980,McamRRecoveredProduct_0484504984-39354-1,57241,0,0
980,McamRRecoveredProduct_0484504984-39354-2,57241,NULL,0
980,McamRRecoveredProduct_0484504984-39354-3,57241,NULL,0
959,McamRImage_0482641907-00000-1,57243,0,-85
980,McamRRecoveredProduct_0484504988-33711-1,57243,0,0
980,McamRRecoveredProduct_0484504988-33711-2,57243,NULL,0
980,McamRRecoveredProduct_0484504988-33711-3,57243,NULL,0
959,McamRImage_0482641925-00000-1,57245,0,-85
980,McamRRecoveredProduct_0484504992-47040-1,57245,0,0
980,McamRRecoveredProduct_0484504992-47040-2,57245,NULL,0
980,McamRRecoveredProduct_0484504992-47040-3,57245,NULL,0
959,McamRImage_0482641959-00000-1,57247,0,-85
980,McamRRecoveredProduct_0484504996-45470-1,57247,0,0
980,McamRRecoveredProduct_0484504996-45470-2,57247,NULL,0
980,McamRRecoveredProduct_0484504996-45470-3,57247,NULL,0
959,McamRImage_0482641993-00000-1,57249,0,-85
980,McamRRecoveredProduct_0484505000-44539-1,57249,0,0
980,McamRRecoveredProduct_0484505000-44539-2,57249,NULL,0
980,McamRRecoveredProduct_0484505000-44539-3,57249,NULL,0
959,McamRImage_0482642028-00000-1,57251,0,-85
980,McamRRecoveredProduct_0484505004-45034-1,57251,0,0
980,McamRRecoveredProduct_0484505004-45034-2,57251,NULL,0
980,McamRRecoveredProduct_0484505004-45034-3,57251,NULL,0
959,McamRImage_0482642046-00000-1,57253,0,-85
980,McamRRecoveredProduct_0484505008-45053-1,57253,0,0
980,McamRRecoveredProduct_0484505008-45053-2,57253,NULL,0
980,McamRRecoveredProduct_0484505008-45053-3,57253,NULL,0
959,McamRImage_0482642081-00000-1,57255,0,-85
980,McamRRecoveredProduct_0484505012-49072-1,57255,0,0
980,McamRRecoveredProduct_0484505012-49072-2,57255,NULL,0
980,McamRRecoveredProduct_0484505012-49072-3,57255,NULL,0
959,McamLImage_0482642096-47546-1,57256,0,-85
1047,McamLRecoveredProduct_0490432734-53247-1,57256,0,0
959,McamLImage_0482642122-21887-1,57257,0,-85
1047,McamLRecoveredProduct_0490432738-53697-1,57257,0,0
959,McamLImage_0482642138-03632-1,57258,0,-85
1047,McamLRecoveredProduct_0490432742-53817-1,57258,0,0
959,McamLImage_0482642162-26009-1,57259,0,-85
1047,McamLRecoveredProduct_0490432746-55911-1,57259,0,0
959,McamLImage_0482642179-13693-1,57260,0,-85
1047,McamLRecoveredProduct_0490432750-60000-1,57260,0,0
959,McamLImage_0482642196-12782-1,57261,0,-85
1047,McamLRecoveredProduct_0490432754-61076-1,57261,0,0
959,McamLImage_0482642220-17831-1,57262,0,-85
1047,McamLRecoveredProduct_0490432758-62391-1,57262,0,0
959,McamLImage_0482642235-64929-1,57263,0,-85
1047,McamLRecoveredProduct_0490432763-02716-1,57263,0,0
959,McamLImage_0482642260-11807-1,57264,0,-85
1047,McamLRecoveredProduct_0490432767-05446-1,57264,0,0
959,McamLImage_0482642276-04672-1,57265,0,-85
1047,McamLRecoveredProduct_0490432771-08105-1,57265,0,0
959,McamLImage_0482642292-04671-1,57266,0,-85
1047,McamLRecoveredProduct_0490432775-07695-1,57266,0,0
959,McamLImage_0482642316-23987-1,57267,0,-85
1047,McamLRecoveredProduct_0490432779-04588-1,57267,0,0
959,McamLImage_0482642332-05501-1,57268,0,-85
1047,McamLRecoveredProduct_0490432782-62170-1,57268,0,0
959,McamLImage_0482642412-27005-1,57269,0,-85
1047,McamLRecoveredProduct_0490432786-56023-1,57269,0,0
959,McamLImage_0482642435-14777-1,57270,0,-85
1047,McamLRecoveredProduct_0490432790-60149-1,57270,0,0
959,McamLImage_0482642451-01537-1,57271,0,-85
1047,McamLRecoveredProduct_0490432794-61989-1,57271,0,0
959,McamLImage_0482642475-19997-1,57272,0,-85
1047,McamLRecoveredProduct_0490432798-61945-1,57272,0,0
962,McamRImage_0482887046-00000-1,57291,0,-85
1047,McamRRecoveredProduct_0490432822-52139-1,57291,0,0
962,McamRImage_0482887082-00000-1,57293,0,-85
1047,McamRRecoveredProduct_0490432828-61149-1,57293,0,0
962,McamRImage_0482887108-11806-1,57294,0,-85
1047,McamRRecoveredProduct_0490432833-09523-1,57294,0,0
962,McamRImage_0482887138-21887-1,57295,0,-85
962,McamRImage_0482887138-21887-2,57295,NULL,-85
962,McamRImage_0482887138-21887-3,57295,NULL,-85
1047,McamRRecoveredProduct_0490432837-10940-1,57295,0,0
962,McamRImage_0482887153-19997-1,57296,0,-85
1047,McamRRecoveredProduct_0490432841-12123-1,57296,0,0
962,McamRImage_0482887180-21888-1,57297,0,-85
1047,McamRRecoveredProduct_0490432845-07777-1,57297,0,0
962,McamRImage_0482887195-20965-1,57298,0,-85
1047,McamRRecoveredProduct_0490432849-06644-1,57298,0,0
962,McamRImage_0482887222-21888-1,57299,0,-85
1047,McamRRecoveredProduct_0490432853-10881-1,57299,0,0
962,McamRImage_0482887237-19997-1,57300,0,-85
1047,McamRRecoveredProduct_0490432857-12021-1,57300,0,0
962,McamRImage_0482887264-21888-1,57301,0,-85
1047,McamRRecoveredProduct_0490432861-16199-1,57301,0,0
962,McamRImage_0482887279-21888-1,57302,0,-85
1047,McamRRecoveredProduct_0490432865-05850-1,57302,0,0
962,McamRImage_0482887307-21890-1,57303,0,-85
1047,McamRRecoveredProduct_0490432869-05546-1,57303,0,0
962,McamRImage_0482887322-21887-1,57304,0,-85
1047,McamRRecoveredProduct_0490432873-03016-1,57304,0,0
962,McamRImage_0482887350-19997-1,57305,0,-85
1047,McamRRecoveredProduct_0490432877-02345-1,57305,0,0
962,McamRImage_0482887364-05502-1,57306,0,-85
1047,McamRRecoveredProduct_0490432880-65016-2,57306,0,0
962,McamRImage_0482887390-20970-1,57307,0,-85
962,McamRImage_0482887390-20970-2,57307,NULL,-85
1047,McamRRecoveredProduct_0490432885-01647-2,57307,0,0
962,McamRImage_0482887416-22968-1,57308,0,-85
1047,McamRRecoveredProduct_0490432889-07517-2,57308,0,0
962,McamRImage_0482887431-20966-1,57309,0,-85
1047,McamRRecoveredProduct_0490432893-05667-2,57309,0,0
962,McamRImage_0482887446-27626-1,57310,0,-85
1047,McamRRecoveredProduct_0490432897-06514-2,57310,0,0
962,McamRImage_0482887461-20966-1,57311,0,-85
1047,McamRRecoveredProduct_0490432901-13689-2,57311,0,0
962,McamRImage_0482887476-20966-1,57312,0,-85
1047,McamRRecoveredProduct_0490432905-12220-2,57312,0,0
964,McamLImage_0483083317-09658-1,57567,0,-65
1047,McamLRecoveredProduct_0490432909-39280-2,57567,0,0
964,McamLImage_0483083359-17862-1,57568,0,-65
1047,McamLRecoveredProduct_0490432914-31550-1,57568,0,0
964,McamLImage_0483083376-10620-1,57569,0,-65
1047,McamLRecoveredProduct_0490432918-39453-2,57569,0,0
964,McamLImage_0483083399-10630-1,57570,0,-65
1047,McamLRecoveredProduct_0490432923-05497-2,57570,0,0
964,McamLImage_0483083420-07600-1,57571,0,-65
1047,McamLRecoveredProduct_0490432926-63902-2,57571,0,0
969,McamRImage_0483509754-00000-1,57698,0,-85
1047,McamRRecoveredProduct_0490432973-06689-1,57698,0,0
969,McamRImage_0483509792-00000-1,57700,0,-85
1047,McamRRecoveredProduct_0490432979-13665-1,57700,0,0
969,McamRImage_0483509810-00000-1,57702,0,-85
1047,McamRRecoveredProduct_0490432985-13793-1,57702,0,0
969,McamRImage_0483509840-00000-1,57704,0,-85
1047,McamRRecoveredProduct_0490432991-13005-1,57704,0,0
969,McamRImage_0483509858-00000-1,57706,0,-85
1047,McamRRecoveredProduct_0490432997-12101-1,57706,0,0
969,McamRImage_0483509888-00000-1,57708,0,-85
1047,McamRRecoveredProduct_0490433003-02963-1,57708,0,0
969,McamRImage_0483509905-00000-1,57710,0,-85
1047,McamRRecoveredProduct_0490433009-01604-1,57710,0,0
969,McamRImage_0483509922-00000-1,57712,0,-85
1047,McamRRecoveredProduct_0490433014-59066-1,57712,0,0
969,McamRImage_0483509939-00000-1,57714,0,-85
1047,McamRRecoveredProduct_0490433020-55729-1,57714,0,0
969,McamRImage_0483509972-00000-1,57716,0,-85
1047,McamRRecoveredProduct_0490433026-55723-1,57716,0,0
969,McamRImage_0483509989-00000-1,57718,0,-85
1047,McamRRecoveredProduct_0490433032-60055-1,57718,0,0
969,McamRImage_0483510021-00000-1,57720,0,-85
1047,McamRRecoveredProduct_0490433039-01891-1,57720,0,0
969,McamRImage_0483510038-00000-1,57722,0,-85
1047,McamRRecoveredProduct_0490433044-64239-1,57722,0,0
969,McamRImage_0483510071-00000-1,57724,0,-85
1047,McamRRecoveredProduct_0490433051-01934-1,57724,0,0
969,McamRImage_0483510089-00000-1,57726,0,-85
969,McamRImage_0483510089-00000-2,57726,NULL,-85
1047,McamRRecoveredProduct_0490433056-64848-1,57726,0,0
969,McamRImage_0483510122-00000-1,57728,0,-85
1047,McamRRecoveredProduct_0490433062-61367-1,57728,0,0
969,McamRImage_0483510139-00000-1,57730,0,-85
1047,McamRRecoveredProduct_0490433068-60090-1,57730,0,0
969,McamRImage_0483510156-00000-1,57732,0,-85
1047,McamRRecoveredProduct_0490433074-53633-1,57732,0,0
969,McamRImage_0483510173-00000-1,57734,0,-85
1047,McamRRecoveredProduct_0490433080-50550-1,57734,0,0
969,McamRImage_0483510190-00000-1,57736,0,-85
1047,McamRRecoveredProduct_0490433087-14066-1,57736,0,0
969,McamRImage_0483510224-00000-1,57738,0,-85
1047,McamRRecoveredProduct_0490433093-05474-1,57738,0,0
969,McamRImage_0483510243-00000-1,57740,0,-85
1047,McamRRecoveredProduct_0490433099-13818-1,57740,0,0
969,McamRImage_0483510279-00000-1,57742,0,-85
1047,McamRRecoveredProduct_0490433105-02544-1,57742,0,0
969,McamRImage_0483510298-00000-1,57744,0,-85
1047,McamRRecoveredProduct_0490433110-65237-1,57744,0,0
969,McamRImage_0483510332-00000-1,57746,0,-85
1047,McamRRecoveredProduct_0490433116-62865-1,57746,0,0
969,McamRImage_0483510350-00000-1,57748,0,-85
1047,McamRRecoveredProduct_0490433123-01518-1,57748,0,0
969,McamRImage_0483510384-00000-1,57750,0,-85
1047,McamRRecoveredProduct_0490433129-05667-1,57750,0,0
969,McamRImage_0483510402-00000-1,57752,0,-85
1047,McamRRecoveredProduct_0490433134-62785-1,57752,0,0
969,McamRImage_0483510436-00000-1,57754,0,-85
1047,McamRRecoveredProduct_0490433140-54753-1,57754,0,0
1047,McamRRecoveredProduct_0490433140-54753-2,57754,NULL,0
969,McamRImage_0483510453-00000-1,57756,0,-85
1047,McamRRecoveredProduct_0490433146-59864-1,57756,0,0
1047,McamRRecoveredProduct_0490433146-59864-2,57756,NULL,0
969,McamRImage_0483510487-00000-1,57758,0,-85
1047,McamRRecoveredProduct_0490433153-04013-1,57758,0,0
1047,McamRRecoveredProduct_0490433153-04013-2,57758,NULL,0
969,McamRImage_0483510505-00000-1,57760,0,-85
1047,McamRRecoveredProduct_0490433159-22192-1,57760,0,0
1047,McamRRecoveredProduct_0490433159-22192-2,57760,NULL,0
969,McamRImage_0483510540-00000-1,57762,0,-85
1047,McamRRecoveredProduct_0490433165-23362-1,57762,0,0
1047,McamRRecoveredProduct_0490433165-23362-2,57762,NULL,0
969,McamRImage_0483510560-00000-1,57764,0,-85
1047,McamRRecoveredProduct_0490433171-23254-1,57764,0,0
1047,McamRRecoveredProduct_0490433171-23254-2,57764,NULL,0
969,McamRImage_0483510597-00000-1,57766,0,-85
1047,McamRRecoveredProduct_0490433177-26473-1,57766,0,0
1047,McamRRecoveredProduct_0490433177-26473-2,57766,NULL,0
969,McamRImage_0483510615-00000-1,57768,0,-85
1047,McamRRecoveredProduct_0490433183-31039-1,57768,0,0
1047,McamRRecoveredProduct_0490433183-31039-2,57768,NULL,0
969,McamRImage_0483510650-00000-1,57770,0,-85
1047,McamRRecoveredProduct_0490433189-30434-1,57770,0,0
969,McamRImage_0483510668-00000-1,57772,0,-85
1047,McamRRecoveredProduct_0490433195-27186-1,57772,0,0
969,McamRImage_0483510702-00000-1,57774,0,-85
1047,McamRRecoveredProduct_0490433201-17851-1,57774,0,0
969,McamRImage_0483510736-00000-1,57776,0,-85
1047,McamRRecoveredProduct_0490433207-19008-1,57776,0,0
969,McamRImage_0483510754-00000-1,57778,0,-85
1047,McamRRecoveredProduct_0490433213-18289-1,57778,0,0
969,McamRImage_0483510791-00000-1,57780,0,-85
1047,McamRRecoveredProduct_0490433219-17399-1,57780,0,0
969,McamRImage_0483510809-00000-1,57782,0,-85
1047,McamRRecoveredProduct_0490433225-06079-1,57782,0,0
969,McamRImage_0483510844-00000-1,57784,0,-85
1047,McamRRecoveredProduct_0490433231-02990-1,57784,0,0
969,McamRImage_0483510862-00000-1,57786,0,-85
1047,McamRRecoveredProduct_0490433236-65016-1,57786,0,0
969,McamRImage_0483510896-00000-1,57788,0,-85
1047,McamRRecoveredProduct_0490433242-56823-1,57788,0,0
969,McamRImage_0483510913-00000-1,57790,0,-85
1047,McamRRecoveredProduct_0490433249-04767-1,57790,0,0
969,McamRImage_0483510947-00000-1,57792,0,-85
1047,McamRRecoveredProduct_0490433254-54598-1,57792,0,0
969,McamRImage_0483510964-00000-1,57794,0,-85
1047,McamRRecoveredProduct_0490433260-52878-1,57794,0,0
1047,McamRRecoveredProduct_0490433260-52878-2,57794,NULL,0
969,McamRImage_0483510998-00000-1,57796,0,-85
1047,McamRRecoveredProduct_0490433266-61257-1,57796,0,0
969,McamRImage_0483511033-00000-1,57798,0,-85
1047,McamRRecoveredProduct_0490433272-62770-1,57798,0,0
969,McamRImage_0483511069-00000-1,57800,0,-85
1047,McamRRecoveredProduct_0490433279-04054-1,57800,0,0
969,McamRImage_0483511103-00000-1,57802,0,-85
1047,McamRRecoveredProduct_0490433284-64049-1,57802,0,0
969,McamRImage_0483511137-00000-1,57804,0,-85
1047,McamRRecoveredProduct_0490433290-59187-1,57804,0,0
969,McamRImage_0483511171-00000-1,57806,0,-85
1047,McamRRecoveredProduct_0490433296-55129-1,57806,0,0
969,McamRImage_0483511205-00000-1,57808,0,-85
1047,McamRRecoveredProduct_0490433302-53061-1,57808,0,0
969,McamRImage_0483511222-00000-1,57810,0,-85
1047,McamRRecoveredProduct_0490433308-63966-1,57810,0,0
969,McamRImage_0483511256-00000-1,57812,0,-85
1047,McamRRecoveredProduct_0490433314-54523-1,57812,0,0
969,McamRImage_0483511296-00000-1,57814,0,-85
1047,McamRRecoveredProduct_0490433320-52750-1,57814,0,0
969,McamRImage_0483511313-00000-1,57816,0,-85
969,McamRImage_0483511313-00000-2,57816,NULL,-85
1047,McamRRecoveredProduct_0490433326-52815-1,57816,0,0
969,McamRImage_0483511352-00000-1,57818,0,-85
1047,McamRRecoveredProduct_0490433332-58739-1,57818,0,0
969,McamRImage_0483511369-00000-1,57820,0,-85
1047,McamRRecoveredProduct_0490433338-59983-1,57820,0,0
969,McamRImage_0483511408-00000-1,57822,0,-85
1047,McamRRecoveredProduct_0490433344-52675-1,57822,0,0
969,McamRImage_0483511425-00000-1,57824,0,-85
1047,McamRRecoveredProduct_0490433350-55902-1,57824,0,0
969,McamRImage_0483511464-00000-1,57826,0,-85
1047,McamRRecoveredProduct_0490433356-63919-1,57826,0,0
969,McamRImage_0483511481-00000-1,57828,0,-85
1055,McamRRecoveredProduct_0491151850-45536-1,57828,0,0
969,McamRImage_0483511520-00000-1,57830,0,-85
1055,McamRRecoveredProduct_0491151855-62370-1,57830,0,0
969,McamRImage_0483511559-00000-1,57832,0,-85
1055,McamRRecoveredProduct_0491151861-64468-1,57832,0,0
969,McamRImage_0483511598-00000-1,57834,0,-85
1055,McamRRecoveredProduct_0491151868-02356-1,57834,0,0
969,McamRImage_0483511639-00000-1,57836,0,-85
1055,McamRRecoveredProduct_0491151873-64957-1,57836,0,0
969,McamRImage_0483511678-00000-1,57838,0,-85
1055,McamRRecoveredProduct_0491151880-03964-1,57838,0,0
969,McamRImage_0483511718-00000-1,57840,0,-85
1055,McamRRecoveredProduct_0491151885-64319-1,57840,0,0
969,McamRImage_0483511757-00000-1,57842,0,-85
1055,McamRRecoveredProduct_0491151892-03053-1,57842,0,0
969,McamRImage_0483511774-00000-1,57844,0,-85
1055,McamRRecoveredProduct_0491151898-13589-1,57844,0,0
969,McamRImage_0483511813-00000-1,57846,0,-85
1055,McamRRecoveredProduct_0491151904-14827-1,57846,0,0
969,McamRImage_0483511831-00000-1,57848,0,-85
1055,McamRRecoveredProduct_0491151910-18300-1,57848,0,0
969,McamRImage_0483511867-00000-1,57850,0,-85
1055,McamRRecoveredProduct_0491151916-07670-1,57850,0,0
969,McamRImage_0483511907-00000-1,57852,0,-85
1055,McamRRecoveredProduct_0491151922-10146-1,57852,0,0
969,McamRImage_0483511925-00000-1,57854,0,-85
1055,McamRRecoveredProduct_0491151928-12929-1,57854,0,0
969,McamRImage_0483511966-00000-1,57856,0,-85
1055,McamRRecoveredProduct_0491151934-10509-1,57856,0,0
969,McamRImage_0483511984-00000-1,57858,0,-85
1055,McamRRecoveredProduct_0491151940-06511-1,57858,0,0
969,McamRImage_0483512028-00000-1,57860,0,-85
1055,McamRRecoveredProduct_0491151946-02486-1,57860,0,0
969,McamRImage_0483512045-00000-1,57862,0,-85
1055,McamRRecoveredProduct_0491151952-01762-1,57862,0,0
969,McamRImage_0483512089-00000-1,57864,0,-85
1055,McamRRecoveredProduct_0491151957-63338-1,57864,0,0
969,McamRImage_0483512108-00000-1,57866,0,-85
1055,McamRRecoveredProduct_0491151963-65359-1,57866,0,0
969,McamRImage_0483512152-00000-1,57868,0,-85
1055,McamRRecoveredProduct_0491151970-04995-1,57868,0,0
969,McamRImage_0483512169-00000-1,57870,0,-85
1055,McamRRecoveredProduct_0491151975-65430-1,57870,0,0
969,McamRImage_0483512211-00000-1,57872,0,-85
1055,McamRRecoveredProduct_0491151981-63184-1,57872,0,0
969,McamRImage_0483512230-00000-1,57874,0,-85
1055,McamRRecoveredProduct_0491151988-01627-1,57874,0,0
969,McamRImage_0483512272-00000-1,57876,0,-85
1055,McamRRecoveredProduct_0491151993-65389-1,57876,0,0
969,McamRImage_0483512316-00000-1,57878,0,-85
1055,McamRRecoveredProduct_0491152000-02671-1,57878,0,0
969,McamRImage_0483512360-00000-1,57880,0,-85
1055,McamRRecoveredProduct_0491152005-63161-1,57880,0,0
969,McamRImage_0483512377-00000-1,57882,0,-85
1055,McamRRecoveredProduct_0491152011-63887-1,57882,0,0
969,McamRImage_0483512419-00000-1,57884,0,-85
1055,McamRRecoveredProduct_0491152017-64082-1,57884,0,0
969,McamRImage_0483512436-00000-1,57886,0,-85
1055,McamRRecoveredProduct_0491152023-63145-1,57886,0,0
969,McamRImage_0483512478-00000-1,57888,0,-85
1055,McamRRecoveredProduct_0491152030-05568-1,57888,0,0
969,McamRImage_0483512522-00000-1,57890,0,-85
1055,McamRRecoveredProduct_0491152035-64051-1,57890,0,0
969,McamRImage_0483512539-00000-1,57892,0,-85
1055,McamRRecoveredProduct_0491152042-01928-1,57892,0,0
969,McamRImage_0483512580-00000-1,57894,0,-85
1055,McamRRecoveredProduct_0491152047-65191-1,57894,0,0
1055,McamRRecoveredProduct_0491152047-65191-2,57894,NULL,0
969,McamRImage_0483512597-00000-1,57896,0,-85
1055,McamRRecoveredProduct_0491152054-02525-1,57896,0,0
969,McamRImage_0483512639-00000-1,57898,0,-85
969,McamRImage_0483512639-00000-2,57898,NULL,-85
1055,McamRRecoveredProduct_0491152060-08175-1,57898,0,0
969,McamRImage_0483512658-00000-1,57900,0,-85
1055,McamRRecoveredProduct_0491152066-05857-1,57900,0,0
969,McamRImage_0483512701-00000-1,57902,0,-85
1055,McamRRecoveredProduct_0491152072-03561-1,57902,0,0
969,McamRImage_0483512720-00000-1,57904,0,-85
1055,McamRRecoveredProduct_0491152078-05043-1,57904,0,0
969,McamRImage_0483512761-00000-1,57906,0,-85
1055,McamRRecoveredProduct_0491152084-05379-1,57906,0,0
969,McamRImage_0483512780-00000-1,57908,0,-85
1055,McamRRecoveredProduct_0491152090-12838-1,57908,0,0
969,McamRImage_0483512819-00000-1,57910,0,-85
1055,McamRRecoveredProduct_0491152096-13676-1,57910,0,0
969,McamRImage_0483512838-00000-1,57912,0,-85
1055,McamRRecoveredProduct_0491152102-05091-1,57912,0,0
969,McamRImage_0483512879-00000-1,57914,0,-85
1055,McamRRecoveredProduct_0491152108-06536-1,57914,0,0
969,McamRImage_0483512897-00000-1,57916,0,-85
1055,McamRRecoveredProduct_0491152114-07720-1,57916,0,0
969,McamRImage_0483512941-00000-1,57918,0,-85
1055,McamRRecoveredProduct_0491152120-13898-1,57918,0,0
969,McamRImage_0483512959-00000-1,57920,0,-85
1055,McamRRecoveredProduct_0491152126-07589-1,57920,0,0
969,McamRImage_0483513001-00000-1,57922,0,-85
1055,McamRRecoveredProduct_0491152132-06542-1,57922,0,0
